Timestamp,CDOMdigitalFinal (µg/L),QC flag CDOMdigitalFinal,PhValue_Avg (-),QC flag PhValue_Avg,CondValue_Avg (µS/cm),QC flag CondValue_Avg,Turbidity_Avg (NTU),QC flag Turbidity_Avg
2023-07-11 23:00:00,26.89,None,6.521,None,36.98,None,5.043,None
2023-07-11 22:00:00,26.84,None,6.539,None,36.91,None,4.651,None
2023-07-11 21:00:00,26.52,None,6.537,None,36.79,None,5.841,None
2023-07-11 20:00:00,26.71,None,6.52,None,37.11,None,5.274,None
2023-07-11 19:00:00,27.1,None,6.517,None,37.21,None,5.934,None
2023-07-11 18:00:00,26.15,None,6.504,None,37.27,None,5.698,None
2023-07-11 17:00:00,26.53,None,6.499,None,37.28,None,6.099,None
2023-07-11 16:00:00,26.8,None,6.492,None,37.28,None,5.565,None
2023-07-11 15:00:00,26.55,None,6.492,None,37.37,None,5.097,None
2023-07-11 14:00:00,26.44,None,6.497,None,37.56,None,6.896,None
2023-07-11 13:00:00,26.65,None,6.513,None,37.66,None,6.484,None
2023-07-11 12:00:00,27.12,None,6.544,None,37.68,None,5.188,None
2023-07-11 11:00:00,26.87,None,6.514,None,37.91,None,5.047,None
2023-07-11 10:00:00,26.32,None,6.485,None,38.21,None,6.128,None
2023-07-11 09:00:00,26.16,None,6.434,None,38.61,None,5.944,None
2023-07-11 08:00:00,26.04,None,6.428,None,39.9,None,5.663,None
2023-07-11 07:00:00,26.31,None,6.438,None,38.63,None,6.139,None
2023-07-11 06:00:00,26.24,None,6.449,None,39.13,None,5.062,None
2023-07-11 05:00:00,26.09,None,6.451,None,42.01,None,5.327,None
2023-07-11 04:00:00,25.67,None,6.448,None,42.27,None,5.481,None
2023-07-11 03:00:00,25.87,None,6.478,None,41.68,None,5.58,None
2023-07-11 02:00:00,26.13,None,6.551,None,37.2,None,5.417,None
2023-07-11 01:00:00,25.84,None,6.543,None,37.03,None,4.977,None
2023-07-11 00:00:00,25.9,None,6.536,None,36.98,None,5.273,None
2023-07-10 23:00:00,24.2,None,6.538,None,36.99,None,10.27,None
2023-07-10 22:00:00,25.94,None,6.571,None,36.98,None,5.18,None
2023-07-10 21:00:00,25.94,None,6.578,None,37.03,None,5.59,None
2023-07-10 20:00:00,25.66,None,6.554,None,37.11,None,4.746,None
2023-07-10 19:00:00,25.78,None,6.554,None,37.12,None,4.924,None
2023-07-10 18:00:00,26.2,None,6.546,None,37.71,None,5.499,None
2023-07-10 17:00:00,26.32,None,6.549,None,39.26,None,4.083,None
2023-07-10 16:00:00,25.76,None,6.539,None,38.63,None,4.793,None
2023-07-10 15:00:00,26.1,None,6.535,None,39.13,None,5.18,None
2023-07-10 14:00:00,25.78,None,6.523,None,40.01,None,11.63,None
2023-07-10 13:00:00,25.63,None,6.489,None,40.66,None,5.067,None
2023-07-10 12:00:00,25.62,None,6.387,None,39.72,None,5.185,None
2023-07-10 11:00:00,28.09,None,6.31,None,40.31,None,2.779,None
2023-07-10 10:00:00,27.98,None,6.376,None,40.01,None,2.534,None
2023-07-10 09:00:00,27.45,None,6.467,None,38.66,None,2.342,None
2023-07-10 08:00:00,26.82,None,6.515,None,38.03,None,3.314,None
2023-07-10 07:00:00,26.17,None,6.48,None,37.64,None,4.455,None
2023-07-10 06:00:00,25.8,None,6.52,None,37.61,None,5.656,None
2023-07-10 05:00:00,25.98,None,6.588,None,37.57,None,3.71,None
2023-07-10 04:00:00,25.61,None,6.522,None,37.46,None,7.088,None
2023-07-10 03:00:00,26.11,None,6.527,None,37.4,None,4.928,None
2023-07-10 02:00:00,25.81,None,6.54,None,37.31,None,5.503,None
2023-07-10 01:00:00,26.06,None,6.549,None,37.23,None,5.349,None
2023-07-10 00:00:00,26.22,None,6.558,None,37.15,None,4.651,None
2023-07-09 23:00:00,25.82,None,6.591,None,37.05,None,5.263,None
2023-07-09 22:00:00,26.39,None,6.567,None,36.98,None,4.467,None
2023-07-09 21:00:00,26.26,None,6.564,None,36.9,None,4.213,None
2023-07-09 20:00:00,26.94,None,6.573,None,36.87,None,3.932,None
2023-07-09 19:00:00,26.74,None,6.55,None,36.8,None,4.054,None
2023-07-09 18:00:00,26.47,None,6.531,None,36.78,None,5.913,None
2023-07-09 17:00:00,27.24,None,6.532,None,36.79,None,4.398,None
2023-07-09 16:00:00,27.32,None,6.523,None,36.82,None,3.906,None
2023-07-09 15:00:00,27.58,None,6.513,None,36.85,None,3.868,None
2023-07-09 14:00:00,27.22,None,6.494,None,36.91,None,4.67,None
2023-07-09 13:00:00,27.71,None,6.494,None,36.94,None,4.646,None
2023-07-09 12:00:00,27.83,None,6.486,None,37.0,None,4.881,None
2023-07-09 11:00:00,27.41,None,6.463,None,37.11,None,4.565,None
2023-07-09 10:00:00,27.58,None,6.458,None,37.2,None,5.314,None
2023-07-09 09:00:00,27.65,None,6.449,None,37.33,None,5.034,None
2023-07-09 08:00:00,27.27,None,6.436,None,37.21,None,6.968,None
2023-07-09 07:00:00,27.3,None,6.446,None,37.26,None,5.955,None
2023-07-09 06:00:00,27.51,None,6.461,None,37.3,None,4.514,None
2023-07-09 05:00:00,26.4,None,6.464,None,37.28,None,5.105,None
2023-07-09 04:00:00,27.36,None,6.542,None,37.24,None,3.586,None
2023-07-09 03:00:00,26.75,None,6.456,None,37.26,None,4.093,None
2023-07-09 02:00:00,26.24,None,6.457,None,37.27,None,6.871,None
2023-07-09 01:00:00,26.19,None,6.498,None,37.17,None,5.272,None
2023-07-09 00:00:00,26.26,None,6.525,None,37.14,None,8.29,None
2023-07-08 23:00:00,26.57,None,6.547,None,37.09,None,5.484,None
2023-07-08 22:00:00,26.38,None,6.554,None,37.09,None,4.666,None
2023-07-08 21:00:00,26.76,None,6.58,None,37.13,None,5.265,None
2023-07-08 20:00:00,26.85,None,6.626,None,37.14,None,4.632,None
2023-07-08 19:00:00,26.46,None,6.619,None,37.21,None,3.858,None
2023-07-08 18:00:00,26.89,None,6.546,None,37.27,None,4.269,None
2023-07-08 17:00:00,26.67,None,6.532,None,37.28,None,4.942,None
2023-07-08 16:00:00,27.09,None,6.539,None,37.2,None,4.59,None
2023-07-08 15:00:00,26.77,None,6.527,None,37.22,None,4.915,None
2023-07-08 14:00:00,26.58,None,6.533,None,37.28,None,4.863,None
2023-07-08 13:00:00,26.89,None,6.54,None,37.31,None,4.423,None
2023-07-08 12:00:00,26.99,None,6.532,None,37.36,None,6.783,None
2023-07-08 11:00:00,26.67,None,6.518,None,37.43,None,5.367,None
2023-07-08 10:00:00,27.29,None,6.516,None,37.43,None,4.46,None
2023-07-08 09:00:00,27.33,None,6.509,None,37.49,None,4.495,None
2023-07-08 08:00:00,27.31,None,6.499,None,37.54,None,4.539,None
2023-07-08 07:00:00,27.43,None,6.497,None,37.57,None,6.898,None
2023-07-08 06:00:00,27.23,None,6.507,None,37.55,None,4.044,None
2023-07-08 05:00:00,27.04,None,6.516,None,37.52,None,4.947,None
2023-07-08 04:00:00,26.99,None,6.51,None,37.5,None,4.985,None
2023-07-08 03:00:00,26.46,None,6.533,None,37.51,None,6.882,None
2023-07-08 02:00:00,26.72,None,6.593,None,37.38,None,4.75,None
2023-07-08 01:00:00,26.79,None,6.551,None,37.37,None,4.53,None
2023-07-08 00:00:00,26.49,None,6.565,None,37.33,None,4.849,None
2023-07-07 23:00:00,26.94,None,6.575,None,37.4,None,4.563,None
2023-07-07 22:00:00,26.99,None,6.599,None,37.36,None,4.245,None
2023-07-07 21:00:00,26.87,None,6.606,None,37.17,None,4.857,None
2023-07-07 20:00:00,27.27,None,6.602,None,37.14,None,4.125,None
2023-07-07 19:00:00,27.44,None,6.593,None,37.09,None,4.745,None
2023-07-07 18:00:00,27.16,None,6.586,None,37.04,None,4.638,None
2023-07-07 17:00:00,27.27,None,6.578,None,37.05,None,4.72,None
2023-07-07 16:00:00,27.53,None,6.592,None,37.03,None,4.471,None
2023-07-07 15:00:00,27.54,None,6.578,None,37.03,None,4.642,None
2023-07-07 14:00:00,27.68,None,6.574,None,37.03,None,4.262,None
2023-07-07 13:00:00,28.06,None,6.57,None,37.06,None,4.7,None
2023-07-07 12:00:00,28.01,None,6.538,None,37.12,None,4.597,None
2023-07-07 11:00:00,27.99,None,6.523,None,37.14,None,4.724,None
2023-07-07 10:00:00,28.44,None,6.52,None,37.16,None,4.746,None
2023-07-07 09:00:00,28.16,None,6.504,None,37.15,None,4.71,None
2023-07-07 08:00:00,28.85,None,6.503,None,37.14,None,4.426,None
2023-07-07 07:00:00,28.93,None,6.493,None,37.17,None,3.765,None
2023-07-07 06:00:00,29.37,None,6.527,None,37.11,None,4.67,None
2023-07-07 05:00:00,29.27,None,6.551,None,37.05,None,3.478,None
2023-07-07 04:00:00,29.11,None,6.53,None,36.98,None,4.589,None
2023-07-07 03:00:00,29.35,None,6.629,None,36.87,None,2.785,None
2023-07-07 02:00:00,28.99,None,6.519,None,36.84,None,5.084,None
2023-07-07 01:00:00,29.27,None,6.52,None,36.79,None,4.532,None
2023-07-07 00:00:00,29.31,None,6.527,None,36.74,None,3.878,None
2023-07-06 23:00:00,29.4,None,6.531,None,36.75,None,4.076,None
2023-07-06 22:00:00,29.54,None,6.529,None,36.81,None,4.3,None
2023-07-06 21:00:00,29.73,None,6.529,None,36.82,None,4.84,None
2023-07-06 20:00:00,29.26,None,6.53,None,36.83,None,4.425,None
2023-07-06 19:00:00,29.57,None,6.544,None,36.81,None,4.185,None
2023-07-06 18:00:00,29.52,None,6.524,None,36.77,None,4.365,None
2023-07-06 17:00:00,29.71,None,6.507,None,36.78,None,4.52,None
2023-07-06 16:00:00,30.14,None,6.509,None,36.71,None,3.84,None
2023-07-06 15:00:00,30.43,None,6.502,None,36.69,None,3.891,None
2023-07-06 14:00:00,30.2,None,6.492,None,36.66,None,4.304,None
2023-07-06 13:00:00,30.53,None,6.47,None,36.62,None,4.169,None
2023-07-06 12:00:00,29.85,None,6.485,None,36.67,None,5.66,None
2023-07-06 11:00:00,30.97,None,6.55,None,36.67,None,4.065,None
2023-07-06 10:00:00,30.84,None,6.465,None,36.69,None,4.676,None
2023-07-06 09:00:00,29.62,None,6.451,None,36.73,None,6.318,None
2023-07-06 08:00:00,31.29,None,6.46,None,36.77,None,5.04,None
2023-07-06 07:00:00,31.47,None,6.466,None,36.72,None,4.463,None
2023-07-06 06:00:00,31.47,None,6.461,None,36.65,None,3.927,None
2023-07-06 05:00:00,31.8,None,6.452,None,36.6,None,4.498,None
2023-07-06 04:00:00,31.53,None,6.483,None,36.55,None,4.643,None
2023-07-06 03:00:00,31.46,None,6.559,None,36.46,None,3.488,None
2023-07-06 02:00:00,32.02,None,6.49,None,36.38,None,3.913,None
2023-07-06 01:00:00,32.23,None,6.509,None,36.17,None,4.495,None
2023-07-06 00:00:00,32.69,None,6.505,None,35.76,None,4.422,None
2023-07-05 23:00:00,32.17,None,6.49,None,35.69,None,5.144,None
2023-07-05 22:00:00,33.12,None,6.498,None,35.49,None,3.879,None
2023-07-05 21:00:00,33.62,None,6.501,None,35.4,None,4.531,None
2023-07-05 20:00:00,33.66,None,6.482,None,35.3,None,4.224,None
2023-07-05 19:00:00,33.97,None,6.456,None,35.26,None,4.491,None
2023-07-05 18:00:00,34.56,None,6.444,None,35.17,None,3.977,None
2023-07-05 17:00:00,35.24,None,6.433,None,34.92,None,4.37,None
2023-07-05 16:00:00,34.86,None,6.419,None,34.83,None,4.409,None
2023-07-05 15:00:00,35.47,None,6.416,None,34.91,None,4.176,None
2023-07-05 14:00:00,34.46,None,6.423,None,34.67,None,4.756,None
2023-07-05 13:00:00,35.18,None,6.407,None,34.92,None,4.201,None
2023-07-05 12:00:00,35.51,None,6.407,None,35.08,None,4.609,None
2023-07-05 11:00:00,34.88,None,6.397,None,35.21,None,4.864,None
2023-07-05 10:00:00,34.26,None,6.397,None,35.42,None,5.725,None
2023-07-05 09:00:00,33.91,None,6.409,None,35.62,None,4.547,None
2023-07-05 08:00:00,33.33,None,6.419,None,35.79,None,4.831,None
2023-07-05 07:00:00,32.89,None,6.425,None,35.94,None,5.021,None
2023-07-05 06:00:00,32.26,None,6.435,None,36.02,None,5.531,None
2023-07-05 05:00:00,31.76,None,6.448,None,36.06,None,5.631,None
2023-07-05 04:00:00,30.95,None,6.46,None,36.14,None,5.12,None
2023-07-05 03:00:00,30.59,None,6.525,None,36.04,None,5.104,None
2023-07-05 02:00:00,30.65,None,6.602,None,35.92,None,3.415,None
2023-07-05 01:00:00,30.34,None,6.512,None,36.14,None,5.677,None
2023-07-05 00:00:00,29.92,None,6.529,None,36.14,None,4.918,None
2023-07-04 23:00:00,30.57,None,6.546,None,36.15,None,5.463,None
2023-07-04 22:00:00,29.7,None,6.553,None,36.17,None,5.093,None
2023-07-04 21:00:00,30.03,None,6.566,None,36.14,None,4.57,None
2023-07-04 20:00:00,30.37,None,6.564,None,36.29,None,5.373,None
2023-07-04 19:00:00,30.22,None,6.587,None,36.46,None,5.472,None
2023-07-04 18:00:00,30.83,None,6.621,None,36.32,None,4.818,None
2023-07-04 17:00:00,31.08,None,6.565,None,36.29,None,5.717,None
