sample_date,station_id,station_code,station_name,Farge_mg Pt/l,DIN_mg/l,PO4-P_µg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TSM_mg/l
2002-03-18,40355,NUM1,Numedalslågen v/E18,,306.0,3.0,2.3532910808,2.4,450.0,,,2.8
2002-04-29,40355,NUM1,Numedalslågen v/E18,,208.0,3.0,3.209033292,5.4,289.0,,,6.2
2002-05-28,40355,NUM1,Numedalslågen v/E18,,158.0,1.0,2.7811621864,4.1,311.0,,,2.7
2002-06-30,40355,NUM1,Numedalslågen v/E18,,87.0,2.0,2.0751748622,2.6,234.0,,,1.7
2002-07-24,40355,NUM1,Numedalslågen v/E18,,160.0,4.0,2.7811621864,3.4,314.0,,,2.9
2002-08-27,40355,NUM1,Numedalslågen v/E18,,99.0,2.0,1.7756650882,2.6,224.0,,,1.4
2002-10-01,40355,NUM1,Numedalslågen v/E18,,89.0,3.0,1.3264004274,2.5,229.0,,,1.5
2002-10-30,40355,NUM1,Numedalslågen v/E18,,576.0,12.0,4.278711056,6.6,812.0,,,8.5
2002-11-26,40355,NUM1,Numedalslågen v/E18,,290.0,10.0,3.4229688448,3.3,403.0,,,4.6
2003-01-09,40355,NUM1,Numedalslågen v/E18,,205.0,3.0,2.7811621864,2.4,220.0,,,0.9
2003-01-27,40355,NUM1,Numedalslågen v/E18,,811.0,2.0,5.34838882,5.3,1000.0,,,7.2
2003-02-24,40355,NUM1,Numedalslågen v/E18,,348.0,1.0,3.209033292,2.9,493.0,,,2.9
2003-03-24,40355,NUM1,Numedalslågen v/E18,,597.0,1.0,4.7065821616,3.5,731.0,,,4.5
2003-04-28,40355,NUM1,Numedalslågen v/E18,,475.0,1.0,4.4926466088,6.3,637.0,,,16.1
2003-05-20,40355,NUM1,Numedalslågen v/E18,,218.0,4.0,2.9950977392,6.0,346.0,,,4.3
2003-06-23,40355,NUM1,Numedalslågen v/E18,,142.0,1.0,2.3532910808,4.0,252.0,,,1.4
2003-07-28,40355,NUM1,Numedalslågen v/E18,,141.0,1.0,2.9950977392,5.9,298.0,,,4.5
2003-08-20,40355,NUM1,Numedalslågen v/E18,,182.0,3.0,1.9254199752,3.7,296.0,,,0.8
2003-08-29,40355,NUM1,Numedalslågen v/E18,,146.0,1.0,2.0109941963,5.3,283.0,,,1.3
2003-10-26,40355,NUM1,Numedalslågen v/E18,,143.0,1.0,2.3532910808,2.8,242.0,,,1.3
2003-11-24,40355,NUM1,Numedalslågen v/E18,,312.0,1.0,3.4229688448,3.5,411.0,,,1.7
2003-12-22,40355,NUM1,Numedalslågen v/E18,,258.0,1.0,2.9950977392,3.2,323.0,,,12.0
2004-01-06,40355,NUM1,Numedalslågen v/E18,,414.0,2.0,3.9364141715,3.7,555.0,,,3.24
2004-02-04,40355,NUM1,Numedalslågen v/E18,,473.0,6.0,3.6582979529,3.0,595.0,,,5.11
2004-03-08,40355,NUM1,Numedalslågen v/E18,,204.0,2.0,2.7597686311,2.2,315.0,,,1.62
2004-04-13,40355,NUM1,Numedalslågen v/E18,,483.0,4.0,4.5568272746,5.3,640.0,,,6.3
2004-05-11,40355,NUM1,Numedalslågen v/E18,,270.0,7.0,3.358788179,5.0,525.0,,,10.2
2004-06-08,40355,NUM1,Numedalslågen v/E18,,144.0,2.0,2.7383750758,3.8,300.0,,,2.87
2004-07-06,40355,NUM1,Numedalslågen v/E18,,146.0,2.0,2.4602588572,3.8,305.0,,,2.23
2004-08-03,40355,NUM1,Numedalslågen v/E18,,105.0,1.0,2.0537813069,3.4,265.0,,,1.04
2004-09-07,40355,NUM1,Numedalslågen v/E18,,206.0,3.0,3.3373946237,7.9,500.0,,,3.15
2004-10-08,40355,NUM1,Numedalslågen v/E18,,337.0,6.0,4.3214981666,7.1,600.0,,,6.5
2004-11-09,40355,NUM1,Numedalslågen v/E18,,245.0,3.0,4.0433819479,4.6,430.0,,,6.06
2004-12-07,40355,NUM1,Numedalslågen v/E18,,292.0,4.0,3.6796915082,3.4,445.0,,,6.88
2005-01-04,40355,NUM1,Numedalslågen v/E18,,428.0,4.0,4.3856788324,3.7,595.0,,,3.61
2005-02-08,40355,NUM1,Numedalslågen v/E18,,221.0,2.0,2.9095235181,2.5,335.0,,,2.32
2005-03-08,40355,NUM1,Numedalslågen v/E18,,132.0,2.0,2.4602588572,2.0,250.0,,,1.55
2005-04-11,40355,NUM1,Numedalslågen v/E18,,391.0,4.0,4.5996143852,4.1,585.0,,,6.2
2005-05-10,40355,NUM1,Numedalslågen v/E18,,141.0,2.0,2.5672266336,3.4,290.0,,,1.66
2005-06-07,40355,NUM1,Numedalslågen v/E18,,243.0,3.0,3.0806719603,3.9,400.0,,,3.09
2005-07-04,40355,NUM1,Numedalslågen v/E18,,90.0,1.0,2.3532910808,3.1,200.0,,,1.1
2005-08-09,40355,NUM1,Numedalslågen v/E18,,94.0,1.0,2.4174717466,3.1,250.0,,,1.16
2005-09-06,40355,NUM1,Numedalslågen v/E18,,123.0,1.0,2.06661744,2.8,230.0,,,1.3
2005-10-10,40355,NUM1,Numedalslågen v/E18,,201.0,1.0,2.4602588572,2.9,310.0,,,1.44
2005-11-07,40355,NUM1,Numedalslågen v/E18,,521.0,9.0,4.8563370486,7.4,725.0,,,12.0
2005-12-13,40355,NUM1,Numedalslågen v/E18,,373.0,4.0,4.1717432796,3.7,495.0,,,2.67
2006-01-09,40355,NUM1,Numedalslågen v/E18,,171.0,2.0,2.8025557417,2.6,280.0,,,1.45
2006-03-08,40355,NUM1,Numedalslågen v/E18,,190.0,3.0,2.9095235181,2.4,280.0,,,3.97
2006-03-20,40355,NUM1,Numedalslågen v/E18,,213.0,2.0,2.9309170734,2.3,305.0,,,1.17
2006-04-18,40355,NUM1,Numedalslågen v/E18,,1179.0,17.0,6.1399503654,4.2,1400.0,,,18.4
2006-05-09,40355,NUM1,Numedalslågen v/E18,,162.0,6.0,3.3373946237,6.8,360.0,,,7.61
2006-06-12,40355,NUM1,Numedalslågen v/E18,,196.0,2.0,2.8667364075,3.9,355.0,,,1.7
2006-07-20,40355,NUM1,Numedalslågen v/E18,,100.0,2.0,1.8462638207,2.3,230.0,,,1.03
2006-08-14,40355,NUM1,Numedalslågen v/E18,,94.0,1.0,1.6087953571,2.0,250.0,,,8.49
2006-09-11,40355,NUM1,Numedalslågen v/E18,,180.0,2.0,2.8667364075,5.9,390.0,,,2.34
2006-10-09,40355,NUM1,Numedalslågen v/E18,,289.0,9.0,4.4926466088,7.2,650.0,,,9.88
2006-11-07,40355,NUM1,Numedalslågen v/E18,,275.0,2.0,3.9364141715,4.4,475.0,,,2.18
2006-12-12,40355,NUM1,Numedalslågen v/E18,,444.0,9.0,4.963304825,5.2,665.0,,,9.56
2007-01-09,40355,NUM1,Numedalslågen v/E18,,465.0,22.0,5.198633933,4.1,685.0,,,12.2
2007-02-13,40355,NUM1,Numedalslågen v/E18,,202.0,2.0,3.2732139578,2.5,320.0,,,1.03
2007-03-26,40355,NUM1,Numedalslågen v/E18,,564.0,9.0,4.7707628274,3.7,765.0,,,8.87
2007-04-11,40355,NUM1,Numedalslågen v/E18,,327.0,3.0,3.9364141715,3.8,485.0,,,8.05
2007-05-07,40355,NUM1,Numedalslågen v/E18,,175.0,71.0,4.3642852771,3.6,410.0,,,200.0
2007-06-12,40355,NUM1,Numedalslågen v/E18,,133.0,2.0,3.059278405,3.5,290.0,,,1.27
2007-07-06,40355,NUM1,Numedalslågen v/E18,,157.0,66.0,4.3428917218,8.1,440.0,,,83.2
2007-07-06,40355,NUM1,Numedalslågen v/E18,,137.0,76.0,4.5782208299,8.1,455.0,,,151.0
2007-07-11,40355,NUM1,Numedalslågen v/E18,,135.0,35.0,4.1717432796,6.7,360.0,,,38.5
2007-08-07,40355,NUM1,Numedalslågen v/E18,,240.0,2.0,3.1234590709,3.1,375.0,,,1.7
2007-09-11,40355,NUM1,Numedalslågen v/E18,,144.0,2.0,2.7811621864,2.5,285.0,,,0.75
2007-10-09,40355,NUM1,Numedalslågen v/E18,,187.0,2.0,2.9737041839,4.0,345.0,,,1.53
2007-11-06,40355,NUM1,Numedalslågen v/E18,,211.0,2.0,3.1448526262,2.8,365.0,,,1.86
2007-12-11,40355,NUM1,Numedalslågen v/E18,,395.0,5.0,4.3001046113,4.3,620.0,,,4.08
2008-01-10,40355,NUM1,Numedalslågen v/E18,,765.0,9.0,4.2359239454,3.3,895.0,,,12.4
2008-02-12,40355,NUM1,Numedalslågen v/E18,,341.0,6.0,3.893627061,2.8,465.0,,,5.18
2008-03-04,40355,NUM1,Numedalslågen v/E18,,376.0,6.0,4.5354337194,3.6,540.0,,,5.74
2008-04-09,40355,NUM1,Numedalslågen v/E18,,543.0,8.0,5.1772403778,4.6,740.0,,,8.49
2008-05-06,40355,NUM1,Numedalslågen v/E18,,132.0,6.0,3.0806719603,4.9,305.0,,,14.9
2008-06-04,40355,NUM1,Numedalslågen v/E18,,97.0,2.0,2.6955879653,3.5,250.0,,,4.06
2008-07-02,40355,NUM1,Numedalslågen v/E18,,87.0,2.0,2.3746846361,2.0,200.0,,,1.54
2008-08-06,40355,NUM1,Numedalslågen v/E18,,80.0,2.0,2.2463233044,3.2,235.0,,,2.89
2008-09-04,40355,NUM1,Numedalslågen v/E18,,144.0,5.0,2.7811621864,3.2,315.0,,,4.75
2008-10-08,40355,NUM1,Numedalslågen v/E18,,220.0,3.0,3.8722335057,6.1,450.0,,,3.95
2008-11-06,40355,NUM1,Numedalslågen v/E18,,184.0,2.0,3.2304268473,2.9,330.0,,,1.75
2008-12-03,40355,NUM1,Numedalslågen v/E18,,256.0,3.0,3.594117287,2.8,390.0,,,1.97
2009-01-12,40355,NUM1,Numedalslågen v/E18,,181.0,2.0,2.823949297,2.1,335.0,,,2.58
2009-02-02,40355,NUM1,Numedalslågen v/E18,,237.0,2.0,3.0164912945,2.1,370.0,,,0.95
2009-03-03,40355,NUM1,Numedalslågen v/E18,,498.0,2.0,4.0219883926,2.0,640.0,,,3.95
2009-04-02,40355,NUM1,Numedalslågen v/E18,,406.0,8.0,4.3642852771,3.2,630.0,,,13.3
2009-05-07,40355,NUM1,Numedalslågen v/E18,,174.0,7.0,3.209033292,3.9,355.0,,,7.96
2009-06-02,40355,NUM1,Numedalslågen v/E18,,122.0,1.0,2.8667364075,4.0,315.0,,,1.92
2009-07-07,40355,NUM1,Numedalslågen v/E18,,86.0,1.0,2.2249297491,2.1,210.0,,,1.15
2009-08-11,40355,NUM1,Numedalslågen v/E18,,126.0,2.0,3.2518204026,6.9,355.0,,,1.59
2009-09-07,40355,NUM1,Numedalslågen v/E18,,168.0,4.0,3.8722335057,8.4,455.0,,,4.43
2009-10-06,40355,NUM1,Numedalslågen v/E18,,169.0,1.0,3.1876397367,3.4,340.0,,,1.82
2009-11-04,40355,NUM1,Numedalslågen v/E18,,357.0,17.0,5.1558468225,5.8,630.0,,,17.2
2009-12-07,40355,NUM1,Numedalslågen v/E18,,337.0,20.0,5.0488790461,4.6,655.0,,,14.9
2010-01-07,40355,NUM1,Numedalslågen v/E18,,240.0,2.0,3.2732139578,2.5,355.0,,,1.53
2010-02-04,40355,NUM1,Numedalslågen v/E18,,260.0,1.0,2.9950977392,2.1,370.0,,,1.11
2010-03-04,40355,NUM1,Numedalslågen v/E18,,368.0,16.0,3.7224786187,2.2,540.0,,,13.8
2010-04-07,40355,NUM1,Numedalslågen v/E18,,748.0,9.0,5.5837179281,4.4,935.0,,,5.86
2010-05-06,40355,NUM1,Numedalslågen v/E18,,203.0,2.0,3.4871495106,6.0,375.0,,,2.43
2010-06-02,40355,NUM1,Numedalslågen v/E18,,200.0,1.0,3.2304268473,4.7,355.0,,,1.4
2010-07-06,40355,NUM1,Numedalslågen v/E18,,91.0,4.0,2.4602588572,3.1,245.0,,,6.62
2010-08-04,40355,NUM1,Numedalslågen v/E18,,88.0,5.0,2.289110415,5.0,250.0,,,3.35
2010-09-06,40355,NUM1,Numedalslågen v/E18,,177.0,3.0,3.5299366212,7.0,375.0,,,1.85
2010-10-06,40355,NUM1,Numedalslågen v/E18,,194.0,6.0,4.0861690585,6.1,470.0,,,6.24
2010-11-04,40355,NUM1,Numedalslågen v/E18,,312.0,5.0,4.6210079405,6.0,560.0,,,4.4
2010-12-02,40355,NUM1,Numedalslågen v/E18,,197.0,3.0,3.3373946237,2.9,340.0,,,2.11
2011-01-06,40355,NUM1,Numedalslågen v/E18,,254.0,9.0,3.0806719603,3.1,615.0,,,5.45
2011-02-03,40355,NUM1,Numedalslågen v/E18,,294.0,2.0,3.5513301765,3.9,515.0,,,8.27
2011-03-07,40355,NUM1,Numedalslågen v/E18,,231.0,2.0,2.9950977392,2.0,340.0,,,1.02
2011-04-06,40355,NUM1,Numedalslågen v/E18,,829.0,13.0,5.7976534809,5.4,1090.0,,,17.9
2011-05-09,40355,NUM1,Numedalslågen v/E18,,272.0,5.0,3.0164912945,3.1,455.0,,,0.97
2011-06-07,40355,NUM1,Numedalslågen v/E18,,150.0,2.0,2.8453428522,4.5,335.0,,,3.45
2011-07-05,40355,NUM1,Numedalslågen v/E18,,121.0,2.0,3.1234590709,5.93,320.0,,,1.84
2011-08-03,40355,NUM1,Numedalslågen v/E18,,118.0,3.0,3.1876397367,5.1,305.0,,,3.23
2011-09-05,40355,NUM1,Numedalslågen v/E18,,240.0,5.0,4.0861690585,6.2,480.0,,,5.18
2011-10-05,40355,NUM1,Numedalslågen v/E18,,197.0,2.0,3.5727237318,4.2,405.0,,,3.37
2011-11-03,40355,NUM1,Numedalslågen v/E18,,216.0,2.0,3.7652657293,4.5,425.0,,,1.9
2011-12-06,40355,NUM1,Numedalslågen v/E18,,296.0,5.0,4.3428917218,4.0,485.0,,,3.54
2012-01-04,40355,NUM1,Numedalslågen v/E18,,373.0,27.0,4.7279757169,4.2,590.0,,,28.4
2012-02-06,40355,NUM1,Numedalslågen v/E18,,333.0,6.0,3.4229688448,2.4,575.0,,,3.84
2012-03-05,40355,NUM1,Numedalslågen v/E18,,365.0,27.0,4.5782208299,3.4,540.0,,,2.16
2012-04-02,40355,NUM1,Numedalslågen v/E18,,176.0,4.0,3.4443624001,3.9,345.0,,,2.65
2012-05-07,40355,NUM1,Numedalslågen v/E18,,163.0,4.0,3.1876397367,3.7,335.0,,,2.86
2012-06-06,40355,NUM1,Numedalslågen v/E18,,130.0,1.0,2.6955879653,2.8,275.0,,,0.98
2012-07-04,40355,NUM1,Numedalslågen v/E18,,139.0,3.0,2.9950977392,3.9,330.0,,,1.97
2012-08-07,40355,NUM1,Numedalslågen v/E18,,118.0,9.0,3.0164912945,4.5,325.0,,,7.4
2012-09-05,40355,NUM1,Numedalslågen v/E18,,94.0,2.0,2.6528008547,3.7,285.0,,,1.39
2012-10-04,40355,NUM1,Numedalslågen v/E18,,223.0,18.0,4.4926466088,7.4,550.0,,,18.0
2012-11-07,40355,NUM1,Numedalslågen v/E18,,304.0,6.0,4.4926466088,5.3,545.0,,,6.1
2012-12-06,40355,NUM1,Numedalslågen v/E18,,209.0,2.0,3.6155108423,3.3,415.0,,,5.27
2013-01-03,40355,NUM1,Numedalslågen v/E18,,466.0,9.0,5.0916661566,4.1,660.0,,,2.37
2013-02-06,40355,NUM1,Numedalslågen v/E18,,380.0,28.0,3.743872174,3.7,1030.0,,,24.7
2013-03-06,40355,NUM1,Numedalslågen v/E18,,315.0,4.0,3.4015752895,2.2,495.0,,,2.72
2013-04-08,40355,NUM1,Numedalslågen v/E18,,391.0,5.0,3.4871495106,2.0,565.0,,,1.92
2013-05-06,40355,NUM1,Numedalslågen v/E18,,,0.0,,,,,,
2013-05-06,40355,NUM1,Numedalslågen v/E18,,253.0,5.0,3.9150206162,5.7,445.0,,,5.06
2013-05-24,40355,NUM1,Numedalslågen v/E18,,282.0,18.0,3.743872174,6.7,490.0,,,17.5
2013-05-26,40355,NUM1,Numedalslågen v/E18,,260.0,8.0,3.3160010684,6.0,470.0,,,7.57
2013-06-05,40355,NUM1,Numedalslågen v/E18,,,0.0,,,,,,
2013-06-05,40355,NUM1,Numedalslågen v/E18,,206.0,3.0,2.8881299628,6.0,450.0,,,3.09
2013-07-02,40355,NUM1,Numedalslågen v/E18,,,0.0,,,,,,
2013-07-02,40355,NUM1,Numedalslågen v/E18,,203.0,6.0,3.1448526262,6.3,430.0,,,4.78
2013-08-06,40355,NUM1,Numedalslågen v/E18,,171.0,2.0,2.2035361938,2.7,335.0,,,1.79
2013-09-04,40355,NUM1,Numedalslågen v/E18,,121.0,1.0,2.0366664627,2.7,270.0,,,1.06
2013-10-07,40355,NUM1,Numedalslågen v/E18,,,0.0,,,,,,
2013-10-07,40355,NUM1,Numedalslågen v/E18,,218.0,2.0,3.059278405,3.8,405.0,,,1.51
2013-11-06,40355,NUM1,Numedalslågen v/E18,,,0.0,,,,,,
2013-11-06,40355,NUM1,Numedalslågen v/E18,,255.0,5.0,4.128956169,6.9,505.0,,,4.39
2013-12-04,40355,NUM1,Numedalslågen v/E18,,248.0,10.0,3.3373946237,3.3,400.0,,,14.6
2014-01-06,40355,NUM1,Numedalslågen v/E18,,386.0,21.0,5.1772403778,5.3,605.0,,,16.9
2014-02-05,40355,NUM1,Numedalslågen v/E18,,446.0,5.0,4.4498594982,2.9,575.0,,,6.49
2014-03-05,40355,NUM1,Numedalslågen v/E18,,467.0,6.0,4.663795051,3.7,655.0,,,6.11
2014-04-07,40355,NUM1,Numedalslågen v/E18,,227.0,2.0,3.3373946237,3.4,375.0,,,1.8
2014-05-07,40355,NUM1,Numedalslågen v/E18,,184.0,2.0,2.8667364075,3.5,350.0,,,1.98
2014-06-04,40355,NUM1,Numedalslågen v/E18,,142.0,2.0,2.6314072994,3.4,275.0,,,1.39
2014-07-08,40355,NUM1,Numedalslågen v/E18,,100.0,2.0,2.3105039702,2.4,245.0,,,1.88
2014-08-06,40355,NUM1,Numedalslågen v/E18,,118.0,1.0,2.1607490833,2.6,260.0,,,0.94
2014-09-08,40355,NUM1,Numedalslågen v/E18,,336.0,41.0,4.3001046113,7.3,735.0,,,19.1
2014-10-06,40355,NUM1,Numedalslågen v/E18,,133.0,1.0,2.6528008547,3.1,310.0,,,1.54
2014-11-05,40355,NUM1,Numedalslågen v/E18,,286.0,11.0,4.9419112697,7.4,545.0,,,8.53
2014-12-08,40355,NUM1,Numedalslågen v/E18,,220.0,3.0,3.9150206162,3.9,380.0,,,2.16
2015-01-07,40355,NUM1,Numedalslågen v/E18,,502.0,38.0,,2.8,840.0,,,12.6
2015-02-09,40355,NUM1,Numedalslågen v/E18,,252.0,4.0,,3.2,415.0,,,6.28
2015-03-09,40355,NUM1,Numedalslågen v/E18,,264.0,10.0,,3.0,440.0,,,10.1
2015-04-07,40355,NUM1,Numedalslågen v/E18,,321.0,6.0,,3.2,500.0,,,2.61
2015-05-05,40355,NUM1,Numedalslågen v/E18,,125.0,2.0,,3.3,295.0,,,1.55
2015-06-08,40355,NUM1,Numedalslågen v/E18,,244.0,8.0,,5.6,470.0,,,3.98
2015-07-07,40355,NUM1,Numedalslågen v/E18,,87.0,4.0,,2.6,210.0,,,1.31
2015-08-05,40355,NUM1,Numedalslågen v/E18,,119.0,3.0,,4.7,320.0,,,2.78
2015-09-07,40355,NUM1,Numedalslågen v/E18,,145.0,28.0,,8.3,440.0,,,26.43
2015-10-05,40355,NUM1,Numedalslågen v/E18,,175.0,4.0,,4.9,400.0,,,2.78
2015-11-09,40355,NUM1,Numedalslågen v/E18,,321.0,22.0,,5.1,560.0,,,10.0
2015-12-07,40355,NUM1,Numedalslågen v/E18,,293.0,7.0,,4.6,525.0,,,5.2
2016-01-04,40355,NUM1,Numedalslågen v/E18,,351.0,6.0,,4.1,540.0,,,3.37
2016-02-01,40355,NUM1,Numedalslågen v/E18,,372.0,6.0,,3.2,545.0,,,2.82
2016-03-01,40355,NUM1,Numedalslågen v/E18,,201.0,3.0,,2.2,325.0,,,2.48
2016-04-04,40355,NUM1,Numedalslågen v/E18,,226.0,5.0,,5.2,420.0,,,3.88
2016-05-04,40355,NUM1,Numedalslågen v/E18,,248.0,4.0,,4.0,445.0,,,3.5
2016-06-06,40355,NUM1,Numedalslågen v/E18,,105.0,4.0,,4.3,305.0,,,3.96
2016-07-06,40355,NUM1,Numedalslågen v/E18,,74.0,1.0,,3.7,235.0,,,3.4
2016-08-02,40355,NUM1,Numedalslågen v/E18,,74.0,2.0,,3.4,250.0,,,1.45
2016-09-05,40355,NUM1,Numedalslågen v/E18,,154.0,1.0,,4.2,330.0,,,1.6
2016-10-05,40355,NUM1,Numedalslågen v/E18,,140.0,1.0,,3.1,295.0,,,1.07
2016-11-01,40355,NUM1,Numedalslågen v/E18,,189.0,3.0,,5.3,410.0,,,2.02
2016-12-05,40355,NUM1,Numedalslågen v/E18,,191.0,2.0,,4.3,395.0,,,1.47
2017-01-23,40355,NUM1,Numedalslågen v/E18,,239.0,2.0,,2.8,350.0,2.0,,1.72
2017-02-06,40355,NUM1,Numedalslågen v/E18,,173.0,4.0,,2.4,280.0,,,3.09
2017-03-06,40355,NUM1,Numedalslågen v/E18,,379.0,7.0,,3.2,570.0,,,5.51
2017-04-03,40355,NUM1,Numedalslågen v/E18,,243.0,8.0,,5.1,450.0,3.0,,6.89
2017-05-02,40355,NUM1,Numedalslågen v/E18,,729.0,7.0,,4.6,785.0,5.0,,7.21
2017-06-06,40355,NUM1,Numedalslågen v/E18,,150.0,1.0,,3.8,290.0,3.0,,2.23
2017-07-03,40355,NUM1,Numedalslågen v/E18,,101.0,2.0,,3.5,255.0,5.0,,1.45
2017-08-07,40355,NUM1,Numedalslågen v/E18,,114.0,4.0,,3.2,350.0,1.0,,3.55
2017-09-05,40355,NUM1,Numedalslågen v/E18,,129.0,1.0,,3.2,255.0,3.0,,1.22
2017-10-02,40355,NUM1,Numedalslågen v/E18,,322.0,56.0,,7.2,,11.0,,26.06
2017-11-06,40355,NUM1,Numedalslågen v/E18,,281.0,6.0,,5.9,,3.0,,2.01
2017-12-04,40355,NUM1,Numedalslågen v/E18,,252.0,8.0,,3.6,425.0,2.0,,10.3
2018-01-02,40355,NUM1,Numedalslågen v/E18,,322.0,4.0,,3.4,535.0,3.0,,3.31
2018-02-06,40355,NUM1,Numedalslågen v/E18,,312.0,2.0,,2.9,515.0,2.0,,1.74
2018-03-05,40355,NUM1,Numedalslågen v/E18,,260.0,4.0,,2.2,465.0,2.0,,3.96
2018-04-03,40355,NUM1,Numedalslågen v/E18,,314.0,1.0,,2.2,465.0,,,1.46
2018-05-02,40355,NUM1,Numedalslågen v/E18,,264.0,9.0,,5.4,495.0,2.0,,7.42
2018-06-04,40355,NUM1,Numedalslågen v/E18,,132.0,4.0,,3.2,,3.0,,2.61
2018-07-02,40355,NUM1,Numedalslågen v/E18,,85.0,1.0,,2.1,,2.0,,1.2
2018-08-06,40355,NUM1,Numedalslågen v/E18,,76.0,6.0,,2.2,,2.0,,1.2
2018-09-10,40355,NUM1,Numedalslågen v/E18,,323.0,16.0,,5.07,,5.0,,13.3
2018-10-01,40355,NUM1,Numedalslågen v/E18,,188.0,1.0,,5.5,,2.0,,0.86
2018-11-05,40355,NUM1,Numedalslågen v/E18,,373.0,3.0,,4.2,,3.0,,2.29
2018-12-03,40355,NUM1,Numedalslågen v/E18,,754.0,16.0,,5.3,,6.0,,10.8
2019-01-07,40355,NUM1,Numedalslågen v/E18,,311.0,10.0,,3.0,,3.0,,4.93
2019-02-04,40355,NUM1,Numedalslågen v/E18,,910.0,4.0,,3.4,,2.0,,4.37
2019-03-04,40355,NUM1,Numedalslågen v/E18,,491.0,5.0,,3.7,,3.0,,3.21
2019-04-01,40355,NUM1,Numedalslågen v/E18,,462.0,10.0,,4.8,,3.0,,8.32
2019-05-06,40355,NUM1,Numedalslågen v/E18,,136.0,2.0,,4.2,,3.0,,3.79
2019-06-03,40355,NUM1,Numedalslågen v/E18,,170.0,3.0,,4.3,,2.0,,1.92
2019-07-01,40355,NUM1,Numedalslågen v/E18,,152.0,3.0,,3.7,,2.0,,3.48
2019-08-05,40355,NUM1,Numedalslågen v/E18,,84.0,3.0,,2.3,,2.0,,1.59
2019-09-02,40355,NUM1,Numedalslågen v/E18,,244.0,3.0,,5.6,,6.0,,2.08
2019-10-07,40355,NUM1,Numedalslågen v/E18,,290.0,4.0,,5.6,,3.0,,2.8
2019-11-04,40355,NUM1,Numedalslågen v/E18,,470.0,5.0,,6.0,,3.0,,2.97
2019-12-02,40355,NUM1,Numedalslågen v/E18,,603.0,14.0,,6.6,,6.0,,8.12
2020-01-13,40355,NUM1,Numedalslågen v/E18,,252.0,2.0,,4.3,,2.0,,3.8
2020-02-03,40355,NUM1,Numedalslågen v/E18,,297.0,10.0,,4.3,,4.0,,6.58
2020-03-02,40355,NUM1,Numedalslågen v/E18,,366.0,8.0,,3.4,,2.0,,4.31
2020-04-13,40355,NUM1,Numedalslågen v/E18,,154.0,3.0,,3.8,,2.0,,0.5
2020-05-04,40355,NUM1,Numedalslågen v/E18,,119.0,3.0,,4.6,,2.0,,1.66
