station_name,station_code,longitude,latitude,sample_date,depth_m,CDOM_abs_443_1perm,Chl-a_µgperl,DIN_µgperl,DIN:DIP,DOC_mgperl,DOC:DIN,DOC:TOTN,NH4-N_µgperl,NO2-N_µgperl,NO3+NO2-N_µgperl,NO3-N_µgperl,PO4-P_µgperl,SSS_PSU,SST_degC,TOC_mgperl,TOTN_µgperl,TOTN:TOTP,TOTP_µgperl,TSM_mgperl,secchi_depth_m
Missingene,CODE:VT65,10.69167,59.18667,2015-06-16,10.0,,,,,,,,,3.85,49.14,45.29,1.78,29.38,9.05,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-06-30,4.0,,2.46,,,,,,,,5.0,,2.0,19.99,16.6375,,170.0,15.454545454545457,11.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-07-06,2.0,,2.21,,,,,,,0.87,6.44,5.57,2.51,,,,218.29,21.612871287128712,10.1,,
Missingene,CODE:VT65,10.69167,59.18667,2015-07-06,5.0,,,,,,,,,0.82,7.87,7.05,1.64,21.66,17.2,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-07-06,10.0,,,,,,,,,1.41,35.86,34.45,2.2,25.2,13.09,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-07-12,4.0,,1.3,,,,,,,,9.0,,2.0,21.07,17.6525,,185.0,23.125,8.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-08-05,4.0,,2.45,,,,,,,,3.0,,3.0,22.5375,16.802500000000002,,170.0,18.88888888888889,9.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-08-14,2.0,,2.8,,,,,,,0.46,4.63,4.17,2.79,,,,235.69,18.34163424124513,12.85,,
Missingene,CODE:VT65,10.69167,59.18667,2015-08-14,5.0,,,,,,,,,0.63,9.89,9.26,1.7,21.98,18.07,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-08-14,10.0,,,,,,,,,2.85,34.76,31.91,2.47,25.23,15.77,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-09-22,4.0,,11.0,,,,,,,,36.0,,3.0,17.7225,14.3725,,310.0,18.23529411764705,17.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-09-26,2.0,,,,,,,,,2.33,47.66,45.33,3.4,,,,375.2,21.22171945701357,17.68,,
Missingene,CODE:VT65,10.69167,59.18667,2015-09-26,5.0,,,,,,,,,1.95,39.18,37.23,4.64,17.95,14.28,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-09-26,10.0,,,,,,,,,2.19,35.2,33.01,4.36,21.75,14.68,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-11-11,4.0,,0.98,,,,,,,,57.0,,7.0,24.84,9.8375,,210.0,13.125,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-11-12,2.0,,,,,,,,,4.12,93.05,88.93,7.18,,,,262.95,17.541694462975315,14.99,,
Missingene,CODE:VT65,10.69167,59.18667,2015-11-12,5.0,,,,,,,,,4.46,63.53,59.07,6.74,24.52,10.27,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-11-12,10.0,,,,,,,,,4.32,70.25999999999999,65.94,7.85,25.69,10.41,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2015-12-03,4.0,,,,,,,,,,123.0,,13.0,,,,240.0,14.117647058823527,17.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-12-03,5.0,,0.79,,,,,,,,,123.0,13.0,27.67,7.81,,240.0,14.117647058823527,17.0,,
Missingene,CODE:VT65,10.69167,59.18667,2015-12-15,5.0,,0.97,,,,,,,,,85.0,15.0,25.61,5.42,,250.0,11.904761904761903,21.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-01-02,5.0,,,,,,,,,,,105.0,17.0,27.64,6.24,,250.0,10.0,25.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-01-16,2.0,,0.15,,,,,,,1.34,160.67000000000002,159.33,14.45,28.85,3.37,,291.92,14.330878743249878,20.37,,
Missingene,CODE:VT65,10.69167,59.18667,2016-01-16,5.0,,0.14,,,,,,,1.17,160.39,159.22,14.42,28.88,3.39,,320.15,14.525862068965516,22.04,,
Missingene,CODE:VT65,10.69167,59.18667,2016-01-16,10.0,,0.06,,,,,,,0.64,131.86999999999998,131.23,15.04,29.83,6.01,,272.45,13.238581146744412,20.58,,
Missingene,CODE:VT65,10.69167,59.18667,2016-01-30,5.0,,0.56,,,,,,,,,108.0,19.0,26.1,2.55,,265.0,9.464285714285714,28.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-02-02,2.0,,0.26,,,,,,,1.49,137.79000000000002,136.3,14.47,25.67,1.28,,310.95,14.550772110435188,21.37,,
Missingene,CODE:VT65,10.69167,59.18667,2016-02-02,5.0,,0.25,,,,,,,1.58,128.35,126.77,15.02,26.1,1.44,,341.11,15.676011029411764,21.76,,
Missingene,CODE:VT65,10.69167,59.18667,2016-02-02,10.0,,0.22,,,,,,,1.14,135.58999999999995,134.45,14.76,26.49,1.39,,355.22,15.417534722222223,23.04,,
Missingene,CODE:VT65,10.69167,59.18667,2016-02-05,5.0,,0.31,,,,,,,,,149.0,17.0,23.24,0.44,,290.0,13.181818181818182,22.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-02-29,5.0,,0.35,,,,,,,,,180.0,15.0,25.13,1.7,,320.0,14.545454545454543,22.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-05,2.0,,13.78,100.44,13.392,,,,14.81,2.23,85.63000000000001,83.4,7.5,25.96,2.37,,279.2,13.828628033680038,20.19,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-05,5.0,,21.12,41.11,9.075055187637968,,,,16.4,0.55,24.71,24.16,4.53,26.34,2.41,,197.58,13.136968085106384,15.04,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-05,10.0,,19.22,35.82,7.1783567134268536,,,,14.41,0.67,21.41,20.74,4.99,27.33,2.85,,226.42,13.318823529411764,17.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-06,2.0,,3.23,182.45,13.718045112781956,,,,16.0,2.68,166.45000000000002,163.77,13.3,24.99,2.14,,499.74,22.34973166368515,22.36,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-06,5.0,,2.24,178.76,13.75076923076923,,,,16.4,2.73,162.36,159.63,13.0,25.03,2.14,,371.32,17.80911270983213,20.85,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-06,10.0,,1.5,179.45999999999998,12.532122905027933,,,,17.39,2.9,162.07,159.17,14.32,26.52,2.39,,541.08,21.660528422738192,24.98,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-10,5.0,,6.8,,,,,,,,,16.0,3.0,24.95,2.63,,190.0,15.833333333333334,12.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-03-30,5.0,,1.7,,,,,,,,,16.0,3.0,22.25,4.51,,195.0,19.5,10.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-04-05,5.0,,0.84,,,,,,,,,46.0,2.0,20.97,5.32,,225.0,22.5,10.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-04-16,2.0,,3.96,75.8,22.96969696969697,,,,3.99,1.67,71.81,70.14,3.3,15.77,7.24,,265.52,20.069538926681783,13.23,,
Missingene,CODE:VT65,10.69167,59.18667,2016-04-16,5.0,,2.9,69.25,33.616504854368934,,,,6.97,1.56,62.28,60.72,2.06,20.36,6.97,,425.72,37.97680642283675,11.21,,
Missingene,CODE:VT65,10.69167,59.18667,2016-04-16,10.0,,0.9,97.79999999999998,45.27777777777776,,,,11.43,1.96,86.36999999999999,84.41,2.16,23.84,5.68,,271.53,27.26204819277108,9.96,,
Missingene,CODE:VT65,10.69167,59.18667,2016-04-21,5.0,,1.9,,,,,,,,,58.0,3.0,20.08,7.55,,,233.3333333333333,9.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-01,5.0,,3.0,,,,,,,,,25.0,2.0,25.71,6.74,,225.0,14.0625,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-11,2.0,,1.5,61.49,30.899497487437188,,,,20.07,2.24,41.42,39.18,1.99,23.55,10.81,,262.23,23.30933333333333,11.25,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-11,5.0,,0.84,71.19,16.594405594405593,,,,33.07,2.04,38.12,36.08,4.29,24.7,9.5,,221.89,21.480154888673763,10.33,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-11,10.0,,0.31,84.85,10.297330097087375,,,,40.02,1.19,44.83,43.64,8.24,27.43,6.79,,221.59,18.118560915780865,12.23,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-12,2.0,,2.31,57.16,24.220338983050848,,,,18.48,2.19,38.68,36.49,2.36,25.54,9.35,,216.24,19.966759002770083,10.83,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-12,5.0,,2.51,61.99,25.937238493723846,,,,23.94,2.12,38.05,35.93,2.39,25.73,8.67,,224.64,17.226993865030675,13.04,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-12,10.0,,0.4,87.47999999999999,14.340983606557376,,,,28.41,2.34,59.06999999999999,56.73,6.1,27.27,7.8,,216.25,19.784995425434584,10.93,,
Missingene,CODE:VT65,10.69167,59.18667,2016-05-27,5.0,,3.1,,,,,,,,,21.0,2.0,23.55,11.72,,220.0,18.33333333333333,12.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-06-11,2.0,,2.9,34.55,10.864779874213834,,,,19.08,1.02,15.47,14.45,3.18,14.46,15.96,,204.43,19.087768440709617,10.71,,
Missingene,CODE:VT65,10.69167,59.18667,2016-06-11,5.0,,1.44,55.83,18.861486486486488,,,,31.89,1.14,23.94,22.8,2.96,22.86,15.77,,183.74,20.85584562996595,8.81,,
Missingene,CODE:VT65,10.69167,59.18667,2016-06-11,10.0,,0.55,114.55,11.208414872798434,,,,15.69,2.4,98.86,96.46,10.22,28.91,10.55,,297.93,18.678996865203764,15.95,,
Missingene,CODE:VT65,10.69167,59.18667,2016-06-16,5.0,,1.5,,,,,,,,,12.0,2.0,18.8,17.08,,220.0,22.0,10.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-07-04,5.0,,2.7,,,,,,,,,4.0,3.0,21.0,16.52,,230.0,3.8983050847457625,59.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-07-05,2.0,,1.82,20.55,5.692520775623269,,,,10.42,0.63,10.13,9.5,3.61,19.13,17.31,,201.47,19.57920310981536,10.29,,
Missingene,CODE:VT65,10.69167,59.18667,2016-07-05,5.0,,1.25,20.24,6.979310344827587,,,,12.49,0.56,7.75,7.19,2.9,20.7,17.25,,225.08,19.07457627118644,11.8,,
Missingene,CODE:VT65,10.69167,59.18667,2016-07-05,10.0,,0.39,60.120000000000005,15.220253164556963,,,,24.92,1.1,35.2,34.1,3.95,22.35,16.12,,215.41,20.37937559129612,10.57,,
Missingene,CODE:VT65,10.69167,59.18667,2016-07-14,4.0,,1.2,,,,,,,,4.0,,2.0,,,,205.0,17.083333333333332,12.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-07-14,5.0,,1.3,,,,,,,,,4.0,2.0,21.03,18.58,,205.0,17.083333333333332,12.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-09,5.0,,0.83,,,,,,,,,1.0,1.0,26.6,17.81,,180.0,20.0,9.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-13,2.0,,3.1,32.660000000000004,16.922279792746117,,,,9.47,1.25,23.19,21.94,1.93,20.87,17.43,,215.26,20.2312030075188,10.64,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-13,5.0,,0.71,31.660000000000004,22.139860139860144,,,,15.6,2.67,16.060000000000002,13.39,1.43,22.7,17.5,,176.87,21.5958485958486,8.19,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-13,10.0,,0.4,35.96,18.346938775510203,,,,14.94,4.77,21.02,16.25,1.96,26.57,17.44,,165.15,21.448051948051948,7.7,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-14,2.0,,2.16,5.13,2.671875,,,,3.35,0.58,1.7799999999999998,1.2,1.92,23.34,17.1,,217.52,19.5085201793722,11.15,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-14,5.0,,2.52,5.54,2.978494623655914,,,,3.54,0.63,2.0,1.37,1.86,23.36,17.11,,195.92,19.769929364278504,9.91,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-14,10.0,,1.05,34.26,20.152941176470588,,,,10.79,3.95,23.47,19.52,1.7,26.97,16.96,,206.87,25.075151515151514,8.25,,
Missingene,CODE:VT65,10.69167,59.18667,2016-08-25,5.0,,0.65,,,,,,,,,3.0,3.0,26.17,17.98,,225.0,25.0,9.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-16,5.0,,3.7,,,,,,,,,14.0,3.0,20.49,17.96,,225.0,20.454545454545453,11.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-27,2.0,,7.75,14.77,3.475294117647059,,,,13.05,0.48,1.72,1.24,4.25,20.91,16.48,,312.92,19.931210191082805,15.7,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-27,5.0,,2.88,29.73,11.2188679245283,,,,11.78,2.57,17.95,15.38,2.65,22.16,16.81,,270.74,24.23813786929275,11.17,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-27,10.0,,3.6,11.16,3.943462897526502,,,,9.34,0.69,1.82,1.13,2.83,24.1,17.06,,235.43,20.295689655172414,11.6,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-30,2.0,,6.84,20.33,5.032178217821782,,,,11.39,1.07,8.94,7.87,4.04,21.6,15.64,,313.96,22.652236652236653,13.86,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-30,4.0,,1.4,,,,,,,,4.0,,4.0,,,,190.0,13.571428571428571,14.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-30,5.0,,1.4,8.26,2.065,,,,4.56,0.7,3.7,3.0,4.0,25.05,16.34,,200.0,14.285714285714286,14.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-09-30,10.0,,4.46,10.79,3.895306859205776,,,,6.52,1.36,4.2700000000000005,2.91,2.77,22.58,16.27,,234.59,20.54203152364273,11.42,,
Missingene,CODE:VT65,10.69167,59.18667,2016-10-03,2.0,,5.04,16.92,7.16949152542373,,,,8.17,2.23,8.75,6.52,2.36,20.65,15.18,,223.23,20.94090056285178,10.66,,
Missingene,CODE:VT65,10.69167,59.18667,2016-10-03,5.0,,1.48,37.98,13.096551724137932,,,,11.88,7.96,26.1,18.14,2.9,22.87,16.01,,251.41,25.523857868020304,9.85,,
Missingene,CODE:VT65,10.69167,59.18667,2016-10-03,10.0,,0.35,78.83999999999999,11.611192930780556,,,,3.57,1.06,75.27,74.21,6.79,27.28,16.7,,209.27,20.10278578290106,10.41,,
Missingene,CODE:VT65,10.69167,59.18667,2016-10-18,5.0,,1.4,,,,,,,,,9.0,10.0,29.67,11.57,,170.0,12.142857142857142,14.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-10-28,5.0,,2.3,,,,,,,,,10.0,6.0,26.56,10.14,,170.0,11.333333333333334,15.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-03,5.0,,0.64,,,,,,,,,76.0,10.0,29.22,9.18,,210.0,12.352941176470589,17.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-12,2.0,,0.38,,,,,,,0.28,136.69,136.41,28.94,33.13,8.04,,298.61,9.604696043743967,31.09,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-12,5.0,,0.3,,,,,,,0.28,143.73,143.45,30.92,33.76,7.77,,253.77,7.330155979202773,34.62,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-12,10.0,,0.06,,,,,,,0.28,144.22,143.94,30.55,34.61,7.75,,274.82,8.002912055911473,34.34,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-13,2.0,,0.75,,,,,,,1.28,130.04,128.76,17.03,30.12,5.27,,303.2,12.390682468328563,24.47,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-13,5.0,,0.05,,,,,,,0.48,141.31,140.83,17.34,31.82,6.15,,308.56,9.836149187121451,31.37,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-13,10.0,,0.68,,,,,,,1.77,119.85,118.08,17.74,32.37,6.68,,277.31,11.430750206100576,24.26,,
Missingene,CODE:VT65,10.69167,59.18667,2016-11-29,5.0,,0.5,,,,,,,,,116.0,11.0,27.35,4.8,,250.0,15.625,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-08,2.0,,0.5,,,,,,,2.4,137.85,135.45,14.19,26.82,5.21,,301.9,13.143230300391815,22.97,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-08,5.0,,0.36,,,,,,,1.9,145.64,143.74,17.39,30.1,6.08,,249.78,12.589717741935484,19.84,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-08,10.0,,0.24,,,,,,,0.93,118.56,117.63,17.33,31.6,6.66,,261.42,10.97942041159177,23.81,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-09,2.0,,0.49,,,,,,,2.45,127.1,124.65,12.67,28.95,4.97,,277.14,11.5475,24.0,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-09,5.0,,0.21,,,,,,,1.51,94.77,93.26,14.18,28.96,4.97,,201.12,9.486792452830189,21.2,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-09,10.0,,0.24,,,,,,,1.48,108.18,106.7,14.99,31.41,6.75,,201.57,9.71421686746988,20.75,,
Missingene,CODE:VT65,10.69167,59.18667,2016-12-11,5.0,,0.51,,,,,,,,,120.0,11.0,25.37,4.4,,300.0,11.538461538461538,26.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-02-14,0.0,,0.26,,,,,,,,,,,20.55,-0.04,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-02-14,4.5,,,,,,,,,,,,,27.53,3.01,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-02-14,5.0,,0.25,149.0,7.842105263157895,,,,5.0,,144.0,,19.0,,,,245.0,10.652173913043478,23.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-02-14,9.5,,,,,,,,,,,,,30.03,3.5,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-02-14,10.0,,0.25,155.0,7.75,,,,5.0,,150.0,,20.0,,,,245.0,,1.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,0.0,,2.9,21.0,2.625,,,,7.0,,14.0,,8.0,24.89,3.205,,185.0,9.736842105263158,19.0,,6.0
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,0.5,,,,,,,,,,,,,26.91,3.33,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,1.5,,,,,,,,,,,,,27.02,3.36,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,2.5,,,,,,,,,,,,,27.06,3.37,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,3.5,,,,,,,,,,,,,27.18,3.4,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,4.5,,,,,,,,,,,,,26.53,3.175,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,5.0,,2.1,12.0,1.7142857142857142,,,,7.0,,5.0,,7.0,,,,160.0,6.4,25.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,5.5,,,,,,,,,,,,,27.54,3.45,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,6.5,,,,,,,,,,,,,27.58,3.45,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,7.5,,,,,,,,,,,,,27.59,3.45,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,8.5,,,,,,,,,,,,,27.6,3.45,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,9.5,,,,,,,,,,,,,26.955,3.255,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-03-15,10.0,,1.4,25.0,3.571428571428572,,,,10.0,,15.0,,7.0,,,,155.0,9.6875,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,0.0,,0.925,44.0,8.8,,,,12.0,,32.0,,5.0,21.315,6.39,,215.0,11.944444444444445,18.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,0.5,,,,,,,,,,,,,22.89,6.39,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,1.5,,,,,,,,,,,,,22.9,6.38,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,2.5,,,,,,,,,,,,,22.9,6.38,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,3.5,,,,,,,,,,,,,22.96,6.36,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,4.5,,,,,,,,,,,,,24.99,5.79,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,5.0,,0.8300000000000001,48.5,8.818181818181818,,,,17.0,,31.5,,5.5,,,,187.5,13.392857142857142,14.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,5.5,,,,,,,,,,,,,26.63,5.66,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,6.5,,,,,,,,,,,,,28.38,5.25,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,7.5,,,,,,,,,,,,,29.05,5.38,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,8.5,,,,,,,,,,,,,29.99,5.85,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,9.5,,,,,,,,,,,,,29.57,5.52,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-04-19,10.0,,0.37,53.5,5.35,,,,23.5,,30.0,,10.0,,,,168.5,10.212121212121213,16.5,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,0.0,,4.4,19.0,3.8,,,,18.0,,1.0,,5.0,27.46,8.4,,160.0,8.88888888888889,18.0,,7.0
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,0.5,,,,,,,,,,,,,27.46,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,1.5,,,,,,,,,,,,,27.46,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,2.5,,,,,,,,,,,,,27.46,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,3.5,,,,,,,,,,,,,27.46,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,4.5,,,,,,,,,,,,,27.655,8.355,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,5.0,,1.9,18.0,4.5,,,,17.0,,1.0,,4.0,,,,170.0,10.0,17.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,5.5,,,,,,,,,,,,,27.46,8.48,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,6.5,,,,,,,,,,,,,27.46,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,7.5,,,,,,,,,,,,,27.47,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,8.5,,,,,,,,,,,,,27.48,8.47,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,9.5,,,,,,,,,,,,,28.855,7.915000000000001,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-11,10.0,,2.1,16.0,4.0,,,,15.0,,1.0,,4.0,,,,165.0,11.0,15.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,0.0,,3.2,73.0,18.25,,,,30.0,,43.0,,4.0,20.8,12.26,,290.0,18.125,16.0,,5.5
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,0.5,,,,,,,,,,,,,21.51,11.94,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,1.5,,,,,,,,,,,,,23.49,11.06,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,2.5,,,,,,,,,,,,,23.95,10.93,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,3.5,,,,,,,,,,,,,24.4,10.85,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,4.5,,,,,,,,,,,,,24.86,10.73,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,5.0,,1.7,27.0,6.75,,,,25.0,,2.0,,4.0,,,,195.0,12.1875,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,5.5,,,,,,,,,,,,,25.14,10.76,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,6.5,,,,,,,,,,,,,25.29,10.74,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,7.5,,,,,,,,,,,,,25.44,10.65,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,8.5,,,,,,,,,,,,,25.44,10.63,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,9.5,,,,,,,,,,,,,25.44,10.6,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-22,10.0,,3.0,144.0,36.0,,,,16.0,,128.0,,4.0,,,,215.0,14.333333333333334,15.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-24,0.0,,1.5,,,,,,,,,,,20.81,13.0,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-24,0.5,,,,,,,,,,,,,20.96,12.86,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-24,4.5,,,,,,,,,,,,,24.63,10.82,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-24,5.0,,3.3,47.0,9.4,,,,35.0,,12.0,,5.0,,,,200.0,12.5,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-24,9.5,,,,,,,,,,,,,26.115,9.25,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-05-24,10.0,,4.5,53.0,8.833333333333334,,,,35.0,,18.0,,6.0,,,,200.0,12.5,16.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-27,4.0,,1.5,,,,,,,,,,,,,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,0.0,,2.1,58.0,11.6,,,,11.0,,47.0,,5.0,18.525,16.56,,210.0,,,,5.3
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,0.5,,,,,,,,,,,,,18.4,16.57,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,1.5,,,,,,,,,,,,,18.72,16.6,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,2.5,,,,,,,,,,,,,19.84,16.74,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,3.5,,,,,,,,,,,,,21.86,16.63,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,4.5,,,,,,,,,,,,,23.09,15.84,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,5.0,,2.7,18.0,3.0,,,,13.0,,5.0,,6.0,,,,170.0,7.083333333333333,24.0,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,5.5,,,,,,,,,,,,,24.51,15.75,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,6.5,,,,,,,,,,,,,26.0,15.8,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,7.5,,,,,,,,,,,,,26.74,15.44,,,,,,
Missingene,CODE:VT65,10.69167,59.18667,2017-06-29,8.5,,,,,,,,,,,,,27.06,15.37,,,,,,
